archetype,Projects,Countries,Mean_Outlier,Mean_Cluster_Size
PAYMENT_DISTRIBUTION_TOOL,1,1,0.803,0.0
PAYMENT_GATED_ACCESS_PLATFORM,1,1,0.806,0.0
AGENT_NOTIFICATION_SERVICE,1,1,0.836,0.0
AGENT_PAYMENT_RAIL,1,1,0.496,52.0
PAYMENT_INFRASTRUCTURE,1,1,0.692,0.0
PAYMENT_INTEGRATION_SDK,1,1,0.836,0.0
AGENT_PAYMENT_VERIFICATION_LAYER,1,1,0.724,80.0
PAYMENT_MARKETPLACE,1,1,0.0,23.0
PAYMENT_NETWORK,1,1,0.797,0.0
PAYMENT_PROCESSING_API,1,1,0.773,0.0
PAYMENT_PROTOCOL_INFRASTRUCTURE,1,1,0.0,103.0
PAYMENT_ROUTING_PROTOCOL,1,1,0.027,17.0
PAYMENT_SAFETY_ROUTER,1,1,0.417,54.0
PAYMENT_SPLITTING_APP,1,1,0.903,0.0
PAYMENT_VERIFICATION_LAYER,1,1,0.876,0.0
PAYROLL_OPERATIONS_PLATFORM,1,1,0.0,103.0
PAYROLL_PLATFORM,1,1,0.0,103.0
PAYROLL_PROTOCOL,1,1,0.49,103.0
PAYWALLED_CONTENT_PUBLISHING_PLATFORM,1,1,0.0,41.0
PERFORMANCE_BASED_PVP_GAME,1,1,0.65,167.0
PERMISSIONLESS_MARKETPLACE,1,1,0.918,0.0
PERMISSIONLESS_PERPETUAL_EXCHANGE,1,1,0.0,24.0
PERPETUALS_TRADING_TERMINAL,1,1,0.851,0.0
PERPETUAL_EXCHANGE,1,1,0.301,24.0
AGENT_REPUTATION_SYSTEM,1,1,0.763,0.0
PERPETUAL_FUTURES_EXCHANGE_FOR_PREDICTION_MARKETS,1,1,0.843,0.0
PERPETUAL_FUTURES_PROTOCOL,1,1,0.0,24.0
PERPS_AUTOMATION_LAYER,1,1,0.829,0.0
PERSONALIZED_INFORMATION_AUDITOR,1,1,0.0,15.0
PERSONAL_FINANCE_MANAGER,1,1,0.0,11.0
PERSONAL_FINANCE_TRACKER,1,1,0.0,11.0
PERSONAL_RISK_PREDICTION_MARKET_INTERFACE,1,1,0.684,139.0
PET_IDENTITY_SYSTEM,1,1,0.64,0.0
PHARMACEUTICAL_AUTHENTICATION_PLATFORM,1,1,0.732,0.0
PHISHING_DETECTION_SYSTEM,1,1,0.0,17.0
PHYSICAL_ASSET_AUTHENTICATION_SYSTEM,1,1,0.0,24.0
PHYSICAL_ASSET_VERIFICATION_ORACLE,1,1,0.62,108.0
PHYSICAL_DATA_NETWORK,1,1,0.712,108.0
PLANETARY_SPATIAL_INDEXING_PROTOCOL,1,1,0.955,0.0
PLAYER_REFERRAL_GAME_DISTRIBUTION,1,1,0.0,167.0
PLAY_TO_EARN_GAME,1,1,0.133,167.0
POP_CULTURE_GUESSING_GAME,1,1,0.064,167.0
PORTFOLIO_ANALYTICS_DASHBOARD,1,1,0.0,67.0
PORTFOLIO_MANAGEMENT_PLATFORM,1,1,0.0,77.0
PORTFOLIO_PROTECTION_PROTOCOL,1,1,0.868,0.0
PQC_WALLET_SECURITY_PROTOCOL,1,1,0.344,20.0
AGENT_RESOURCE_PROVISIONING_SYSTEM,1,1,0.71,0.0
AGENT_SPENDING_FIREWALL,1,1,0.394,27.0
PREDICTION_MARKET_ARBITRAGE_VAULT,1,1,0.01,77.0
PREDICTION_MARKET_ASSISTANT,1,1,0.792,0.0
PREDICTION_MARKET_COPY_TRADER,1,1,0.785,0.0
PREDICTION_MARKET_COPY_TRADING_BOT,1,1,0.785,0.0
PREDICTION_MARKET_DERIVATIVES_PLATFORM,1,1,0.0,139.0
PREDICTION_MARKET_FUND,1,1,0.796,0.0
PREDICTION_MARKET_INFRASTRUCTURE_PROTOCOL,1,1,0.0,139.0
PREDICTION_MARKET_INTEGRATED_VIDEO_PLATFORM,1,1,0.623,139.0
PREDICTION_MARKET_INTELLIGENCE_PLATFORM,1,1,0.633,139.0
PREDICTION_MARKET_INTERFACE,1,1,0.516,139.0
PREDICTION_MARKET_LAUNCHPAD,1,1,0.0,37.0
PREDICTION_MARKET_LEVERAGE_PROTOCOL,1,1,0.0,139.0
PREDICTION_MARKET_ORACLE,1,1,0.0,139.0
PREDICTION_MARKET_SDK,1,1,0.0,139.0
PREDICTION_MARKET_TRADING_PLATFORM,1,1,0.0,139.0
AGENT_SPEND_FIREWALL,1,1,0.394,27.0
PREDICTION_MARKET_YIELD_ENHANCER,1,1,0.0,10.0
PREDICTIVE_ANALYTICS_ENGINE,1,1,0.0,139.0
PREDICTIVE_MONITORING_TOOL,1,1,0.0,58.0
PRE_MARKET_TOKEN_TRADING_PLATFORM,1,1,0.385,37.0
PRE_TRANSACTION_SECURITY_SCANNER,1,1,0.064,54.0
PRIVACY_BANKING_INTERFACE,1,1,0.093,103.0
PRIVACY_ENHANCED_WALLET,1,1,0.344,20.0
PRIVACY_ENHANCING_FINANCIAL_BOT,1,1,0.953,0.0
PRIVACY_ENHANCING_MULTISIG,1,1,0.174,103.0
PRIVACY_PRESERVING_ECOMMERCE_PLATFORM,1,1,0.933,0.0
PRIVACY_PRESERVING_PREDICTION_MARKET,1,1,0.0,139.0
PRIVACY_ROUTING_PROTOCOL,1,1,0.558,103.0
PRIVACY_WALLET,1,1,0.52,103.0
PRIVATE_ASSET_EXCHANGE,1,1,0.0,17.0
PRIVATE_AUCTION_MARKETPLACE,1,1,0.0,17.0
PRIVATE_BILLING_SYSTEM,1,1,0.226,103.0
PRIVATE_BLOCKCHAIN_FRAMEWORK,1,1,0.912,0.0
PRIVATE_BOUNTY_PAYOUT_SYSTEM,1,1,0.166,103.0
PRIVATE_CREDIT_PROTOCOL,1,1,0.095,58.0
PRIVATE_DAO_TREASURY_MANAGER,1,1,0.22,103.0
PRIVATE_DEFI_HUB,1,1,0.82,0.0
PRIVATE_ENTERPRISE_PAYMENT_SYSTEM,1,1,0.356,103.0
PRIVATE_FINANCIAL_OPERATIONS_PLATFORM,1,1,0.355,103.0
PRIVATE_FINANCIAL_OS,1,1,0.058,103.0
PRIVATE_HEALTH_MONITORING_DAPP,1,1,0.008,28.0
PRIVATE_INTENT_LIQUIDITY_PROTOCOL,1,1,0.0,11.0
PRIVATE_LIQUIDITY_NETWORK,1,1,0.866,0.0
PRIVATE_ORDER_ROUTER,1,1,0.0,139.0
PRIVATE_PAYMENT_AGGREGATOR,1,1,0.335,103.0
AGENT_TRANSACTION_POLICY_ENGINE,1,1,0.599,0.0
PRIVATE_PAYMENT_PROFILE,1,1,0.786,103.0
AGRICULTURAL_FINANCE_PLATFORM,1,1,0.448,108.0
PRIVATE_PAYMENT_RELAY,1,1,0.0,103.0
PRIVATE_PAYROLL_INFRASTRUCTURE,1,1,0.011,103.0
PRIVATE_PAYROLL_PROTOCOL,1,1,0.0,103.0
PRIVATE_PAYROLL_STREAMING_PROTOCOL,1,1,0.279,103.0
AIR_GAPPED_SIGNER,1,1,0.0,20.0
PRIVATE_PROCUREMENT_PLATFORM,1,1,0.0,17.0
PRIVATE_RECEIVABLES_PLATFORM,1,1,0.595,103.0
PRIVATE_REMITTANCE_PLATFORM,1,1,0.766,0.0
PRIVATE_RFQ_AUCTION,1,1,0.142,17.0
PRIVATE_TIPPING_PROTOCOL,1,1,0.0,11.0
PRIVATE_TRADING_VENUE,1,1,0.823,0.0
AI_ADVERTISING_PLATFORM,1,1,0.0,12.0
PRIVATE_TRANSACTION_PROTOCOL,1,1,0.669,103.0
PRIVATE_TRANSACTION_ROUTER,1,1,0.0,103.0
PRIVATE_TREASURY_SYSTEM,1,1,0.166,103.0
PRIVATE_WEALTH_MANAGEMENT_PROTOCOL,1,1,0.0,103.0
PRIVATE_YIELD_PROTOCOL,1,1,0.429,77.0
AI_AD_EXCHANGE_PROTOCOL,1,1,0.0,12.0
PRODUCT_ANALYTICS_PLATFORM,1,1,0.0,67.0
AI_AGENT_ACCOUNTABILITY_PROTOCOL,1,1,0.7,0.0
PRODUCT_PROVENANCE_TRACKER,1,1,0.0,24.0
PROFESSIONAL_CREDENTIAL_VERIFICATION,1,1,0.0,11.0
AI_AGENT_API_PAYMENT_GATEWAY,1,1,0.039,52.0
PROGRAMMABLE_CHECKOUT_INFRASTRUCTURE,1,1,0.867,0.0
AI_AGENT_ATTESTATION_LAYER,1,1,0.0,16.0
PROGRAMMABLE_ESCROW_SETTLEMENT,1,1,0.743,80.0
PROGRAMMABLE_INCOME_ROUTER,1,1,0.027,17.0
PROGRAMMABLE_NETWORK_ACCESS_API,1,1,0.487,52.0
PROGRAMMABLE_PAYMENT_APP,1,1,0.0,17.0
PROGRAMMABLE_PAYMENT_INFRASTRUCTURE,1,1,0.886,0.0
AI_AGENT_AUDIT_TRAIL,1,1,0.48,0.0
PROGRAMMABLE_PAYMENT_RAIL,1,1,0.107,23.0
PROGRAMMABLE_PAYROLL_PLATFORM,1,1,0.0,103.0
PROGRAMMABLE_PRIVACY_LAYER,1,1,0.568,103.0
PROGRAMMABLE_WALLET,1,1,0.6,0.0
PROGRAMMATIC_AD_NETWORK,1,1,0.0,12.0
PROGRAMMATIC_AGENT_PLATFORM,1,1,0.0,19.0
PROGRAMMATIC_CROSSCHAIN_SIGNER,1,1,0.882,0.0
PROGRAMMATIC_SECURITY_ENGINE,1,1,0.865,0.0
PROGRAM_DEPLOYMENT_TOOL,1,1,0.921,0.0
PROGRAM_INTERFACE_LAYER,1,1,0.912,0.0
PROGRAM_OBSERVABILITY_PLATFORM,1,1,0.239,67.0
PROGRAM_RISK_ASSESSMENT_ENGINE,1,1,0.633,58.0
PROOF_OF_CONTRIBUTION_SYSTEM,1,1,0.737,0.0
PROOF_OF_EFFORT_CREDENTIALER,1,1,0.549,0.0
PROOF_OF_HUMANITY_INFRASTRUCTURE,1,1,0.0,35.0
PROOF_OF_HUMANITY_PROTOCOL,1,1,0.0,35.0
PROOF_OF_OUTCOME_SETTLEMENT_PROTOCOL,1,1,0.91,0.0
AI_AGENT_AUTHORIZATION_LAYER,1,1,0.543,0.0
PROOF_OF_PERSONHOOD_SYSTEM,1,1,0.0,35.0
PROPERTY_LISTING_PLATFORM,1,1,0.139,108.0
PROPRIETARY_TRADING_FIRM,1,1,0.817,0.0
PROP_TRADING_PLATFORM,1,1,0.817,0.0
PROTECTED_YIELD_VAULT,1,1,0.338,77.0
PROTOCOL_ECONOMICS_FRAMEWORK,1,1,0.942,0.0
PROTOCOL_GOVERNANCE_MONITOR,1,1,0.082,58.0
PROTOCOL_RISK_MONITORING_SYSTEM,1,1,0.633,58.0
PROTOCOL_SIMULATION_ENGINE,1,1,0.448,0.0
PROTOCOL_SIMULATION_FRAMEWORK,1,1,0.909,0.0
AI_AGENT_AUTOMATION_PLATFORM,1,1,0.0,18.0
PVE_ADVENTURE_GAME,1,1,0.0,167.0
PVE_NFT_BATTLE_GAME,1,1,0.0,167.0
PVP_ARCADE_GAME,1,1,0.0,167.0
PVP_ARENA_GAME,1,1,0.0,167.0
PVP_CARD_GAME,1,1,0.0,167.0
PVP_GAMING_PLATFORM,1,1,0.0,167.0
PVP_KNOWLEDGE_GAME,1,1,0.585,167.0
PVP_RPG_GAME,1,1,0.0,167.0
PVP_SHOOTER_GAME,1,1,0.467,167.0
PVP_SKILL_WAGERING_GAME,1,1,0.0,167.0
PVP_TRADING_GAME,1,1,0.48,167.0
QR_CODE_CRYPTO_PAYMENT_ADAPTER,1,1,0.0,23.0
QR_CODE_PAYMENT_GATEWAY,1,1,0.0,23.0
QUANTUM_SAFE_ACCOUNT_ABSTRACTION_LAYER,1,1,0.344,20.0
QUANTUM_SAFE_CROSS_CHAIN_BRIDGE,1,1,0.344,20.0
QUANT_STRATEGY_MARKETPLACE,1,1,0.395,77.0
QUANT_TRADING_DESK,1,1,0.395,77.0
QUANT_TRADING_VAULT,1,1,0.307,77.0
RANDOM_ENTERTAINMENT_GAME,1,1,0.455,167.0
REALITY_DATA_PROVENANCE_SYSTEM,1,1,0.238,24.0
REALITY_VERIFICATION_PROTOCOL,1,1,0.626,0.0
REALTIME_ACCIDENT_DETECTION_SYSTEM,1,1,0.958,0.0
REALTIME_BIDDING_COMPETITION,1,1,0.0,167.0
REALTIME_ONCHAIN_DATA_VISUALIZER,1,1,0.186,67.0
REALTIME_TRADING_SIGNAL_GENERATOR,1,1,0.558,30.0
REAL_ESTATE_FRACTIONALIZATION_PROTOCOL,1,1,0.0,108.0
REAL_ESTATE_MARKETPLACE,1,1,0.139,108.0
REAL_TIME_DATA_INDEXER,1,1,0.869,0.0
REAL_TIME_INTERACTIVE_GAMING_ECOSYSTEM,1,1,0.0,167.0
REAL_TIME_MONITORING_AND_ALERTING_SYSTEM,1,1,0.539,28.0
REAL_TIME_PVP_CARD_GAME,1,1,0.38,167.0
REAL_TIME_TOKEN_ANALYTICS,1,1,0.858,0.0
REAL_WORLD_ASSET_EXCHANGE,1,1,0.517,108.0
REAL_WORLD_ASSET_INVESTMENT_PLATFORM,1,1,0.0,108.0
REAL_WORLD_ASSET_MARKETPLACE,1,1,0.449,80.0
REAL_WORLD_REWARD_PLATFORM,1,1,0.259,17.0
RECURRING_BILLING_PROTOCOL,1,1,0.0,17.0
AI_AGENT_AUTONOMOUS_WALLET,1,1,0.0,27.0
REFLECTIVE_WRITING_PLATFORM,1,1,0.899,37.0
REGULATORY_COMPLIANCE_ORACLE,1,1,0.804,0.0
REGULATORY_LEARNING_PLATFORM,1,1,0.726,37.0
RELATIONSHIP_MANAGEMENT_PLATFORM,1,1,0.466,67.0
AI_AGENT_BATTLE_ARENA,1,1,0.0,13.0
REPUTATION_BASED_CREDIT_PLATFORM,1,1,0.031,58.0
REPUTATION_BASED_LENDING_PROTOCOL,1,1,0.0,58.0
REPUTATION_MANAGEMENT_SYSTEM,1,1,0.549,0.0
REPUTATION_SCORING_PLATFORM,1,1,0.187,21.0
REPUTATION_SCORING_PROTOCOL,1,1,0.549,0.0
REPUTATION_SYSTEM,1,1,0.402,35.0
RESEARCH_ATTESTATION_PLATFORM,1,1,0.16,24.0
RESTAURANT_OPERATING_SYSTEM,1,1,0.0,23.0
RETAIL_OPERATING_SYSTEM,1,1,0.0,14.0
RETAIL_SALES_INCENTIVE_SYSTEM,1,1,0.47,41.0
REVENUE_SPLITTING_PROTOCOL,1,1,0.027,17.0
REWARDED_ADVERTISING_PLATFORM,1,1,0.0,12.0
REWARDED_BROWSING_EXTENSION,1,1,0.918,0.0
REWARD_BASED_FITNESS_APP,1,1,0.0,10.0
RFQ_LIQUIDITY_MAKER_RUNTIME,1,1,0.0,11.0
RISK_MANAGED_YIELD_OPTIMIZER,1,1,0.209,77.0
ROAD_INTELLIGENCE_PLATFORM,1,1,0.895,0.0
ROBOTICS_HUMAN_AUGMENTATION_NETWORK,1,1,0.092,27.0
ROTATING_CREDIT_ASSOCIATION_PROTOCOL,1,1,0.0,12.0
ROTATING_SAVINGS_PROTOCOL,1,1,0.0,12.0
RPC_INFRASTRUCTURE_PROVIDER,1,1,0.923,0.0
RPC_OPTIMIZER,1,1,0.544,67.0
RPC_PERFORMANCE_MONITOR,1,1,0.544,67.0
RUNTIME_AUTHORIZATION_LAYER,1,1,0.585,0.0
RUNTIME_SECURITY_GATEWAY,1,1,0.454,58.0
RUNTIME_SECURITY_MONITOR,1,1,0.0,58.0
RWA_AGGREGATOR,1,1,0.677,108.0
RWA_CAPITAL_ROUTING_PLATFORM,1,1,0.668,108.0
RWA_COLLATERALIZED_LENDING_PROTOCOL,1,1,0.311,58.0
RWA_COMPLIANCE_ENGINE,1,1,0.581,0.0
RWA_FINANCE_PROTOCOL,1,1,0.57,108.0
AI_AGENT_BUILDER,1,1,0.0,22.0
RWA_FINANCING_PROTOCOL,1,1,0.517,108.0
RWA_FINANCING_VERIFICATION_LAYER,1,1,0.937,0.0
RWA_FRACTIONAL_OWNERSHIP_PLATFORM,1,1,0.118,108.0
RWA_INCOME_TOKENIZATION_PLATFORM,1,1,0.0,108.0
AI_AGENT_BUSINESS_PLATFORM,1,1,0.069,27.0
RWA_INVESTMENT_PROTOCOL,1,1,0.875,0.0
RWA_INVOICE_FINANCING_PROTOCOL,1,1,0.937,0.0
RWA_LENDING_PLATFORM,1,1,0.0,108.0
AI_AGENT_COMMERCE_GATEWAY,1,1,0.636,52.0
RWA_LIQUIDITY_INFRASTRUCTURE,1,1,0.924,0.0
RWA_MARKETPLACE,1,1,0.662,108.0
RWA_OPERATIONAL_PLATFORM,1,1,0.0,108.0
RWA_PROPERTY_FLIPPING_PLATFORM,1,1,0.0,108.0
RWA_SETTLEMENT_LAYER,1,1,0.0,108.0
RWA_SETTLEMENT_PROTOCOL,1,1,0.754,80.0
RWA_TOKENIZATION_INFRASTRUCTURE,1,1,0.599,108.0
AI_AGENT_COMMERCE_LAYER,1,1,0.636,52.0
RWA_VERIFICATION_LAYER,1,1,0.909,0.0
AI_AGENT_COMMUNICATION_PROTOCOL,1,1,0.866,0.0
RWA_YIELD_STABLECOIN,1,1,0.534,77.0
RWA_YIELD_STREAMING_PLATFORM,1,1,0.322,108.0
SANDBOXED_APP_RUNTIME,1,1,0.919,0.0
SEALED_AUCTION_PLATFORM,1,1,0.0,17.0
SEALED_BID_AUCTION_PROTOCOL,1,1,0.0,17.0
SEALED_BID_OTC_VENUE,1,1,0.601,17.0
SECURE_DATA_VAULT,1,1,0.922,0.0
SECURE_EVIDENCE_PLATFORM,1,1,0.034,23.0
SECURE_GOSSIP_PROTOCOL,1,1,0.756,0.0
SECURE_MESSAGING_INFRASTRUCTURE,1,1,0.913,0.0
SECURE_RECOVERY_WALLET,1,1,0.0,20.0
SECURE_SIGNING_MODULE,1,1,0.38,20.0
SECURE_SOCIAL_PAYMENT_GATEWAY,1,1,0.799,0.0
SECURE_TRADING_TERMINAL,1,1,0.802,0.0
AI_AGENT_COMPANION,1,1,0.688,0.0
SECURE_WALLET_MANAGER,1,1,0.646,58.0
SECURITY_ANALYTICS_PLATFORM,1,1,0.577,58.0
SECURITY_MONITORING_TOOL,1,1,0.607,58.0
SECURITY_TOKEN_ISSUANCE_TOOLING,1,1,0.681,27.0
SELF_CUSTODIAL_PAYMENT_WALLET,1,1,0.82,0.0
SELF_HOSTED_PAYMENT_GATEWAY,1,1,0.773,0.0
SELF_HOSTED_TRADING_INFRASTRUCTURE,1,1,0.792,0.0
SEMANTIC_PROOF_ARCHIVE,1,1,0.0,23.0
SEMANTIC_TRANSLATION_VERIFICATION_NETWORK,1,1,0.05,23.0
SERVICE_COORDINATION_PLATFORM,1,1,0.0,80.0
SERVICE_MARKETPLACE,1,1,0.0,14.0
SERVICE_MARKETPLACE_WITH_ESCROW,1,1,0.519,80.0
SHARDED_AMM,1,1,0.871,0.0
SHARED_FINANCIAL_POOL_MANAGER,1,1,0.903,0.0
SHIELDED_PAYMENT_PROTOCOL,1,1,0.111,103.0
SHIELDED_PAYROLL_OS,1,1,0.41,103.0
SHIELDED_TRANSACTION_FRAMEWORK,1,1,0.054,103.0
SHOOTER_GAME,1,1,0.375,167.0
SIGNAL_GENERATION_ENGINE,1,1,0.558,30.0
SIGNED_DOCUMENT_EDITOR,1,1,0.0,23.0
SIGN_LANGUAGE_TRANSLATION_SYSTEM,1,1,0.891,0.0
SIMPLIFIED_CRYPTO_PAYMENT_RAIL,1,1,0.156,18.0
SIMPLIFIED_DEFI_INVESTMENT_PLATFORM,1,1,0.868,0.0
SIMPLIFIED_TRADING_TERMINAL,1,1,0.851,0.0
SKILL_BASED_ARCADE_GAME,1,1,0.119,167.0
SKILL_BASED_COMPETITIVE_GAME,1,1,0.459,167.0
SKILL_BASED_GAMING_PLATFORM,1,1,0.0,167.0
SKILL_BASED_MOBILE_GAME,1,1,0.209,167.0
SKILL_BASED_PVP_BETTING_GAME,1,1,0.244,167.0
SKILL_BASED_PVP_GAME,1,1,0.0,167.0
SKILL_BASED_WAGERING_PLATFORM,1,1,0.462,167.0
SKILL_CREDENTIALING_PLATFORM,1,1,0.0,11.0
SKILL_GAMING_WAGERING_PLATFORM,1,1,0.0,167.0
SMART_CONTRACT_AUDIT_TOOL,1,1,0.631,54.0
AI_AGENT_COMPLIANCE_ENGINE,1,1,0.56,0.0
SMART_CONTRACT_OBSERVABILITY_PLATFORM,1,1,0.239,67.0
SMART_CONTRACT_SECURITY_ANALYZER,1,1,0.525,54.0
AI_AGENT_COMPLIANCE_LAYER,1,1,0.5,0.0
SMART_CONTRACT_TESTING_FRAMEWORK,1,1,0.061,27.0
SMART_CONTRACT_WALLET,1,1,0.518,0.0
SMART_ORDER_ROUTING_ENGINE,1,1,0.846,0.0
SMART_WALLET_MANAGER,1,1,0.0,27.0
SMS_TRADING_INTERFACE,1,1,0.802,0.0
SOCIALFI_PLATFORM,1,1,0.593,35.0
SOCIAL_ARCADE_GAMING_PLATFORM,1,1,0.0,167.0
SOCIAL_CHAT_APPLICATION,1,1,0.081,35.0
SOCIAL_COMMERCE_PLATFORM,1,1,0.851,0.0
SOCIAL_CONTENT_MONETIZATION_PLATFORM,1,1,0.736,35.0
SOCIAL_COORDINATION_PLATFORM,1,1,0.266,139.0
SOCIAL_CREDIBILITY_NETWORK,1,1,0.0,15.0
SOCIAL_DEDUCTION_GAME,1,1,0.203,167.0
SOCIAL_ECOSYSTEM_WITH_INTERNAL_ECONOMY,1,1,0.399,35.0
SOCIAL_ENGAGEMENT_REWARD_PROTOCOL,1,1,0.0,35.0
SOCIAL_FI_IDENTITY_PLATFORM,1,1,0.129,15.0
SOCIAL_GAMING_PLATFORM,1,1,0.0,167.0
SOCIAL_INVESTMENT_DAO,1,1,0.238,37.0
SOCIAL_INVESTMENT_TOKEN,1,1,0.736,35.0
SOCIAL_MICRO_PAYMENT_PLATFORM,1,1,0.0,11.0
SOCIAL_NETWORK_WITH_ONCHAIN_PAYMENTS,1,1,0.0,35.0
SOCIAL_OPINION_PLATFORM,1,1,0.744,35.0
SOCIAL_PARTY_GAME,1,1,0.692,167.0
SOCIAL_PAYMENTS_PLATFORM,1,1,0.0,11.0
SOCIAL_PAYMENT_PROTOCOL,1,1,0.803,0.0
SOCIAL_PLATFORM,1,1,0.527,35.0
SOCIAL_PREDICTION_MARKET,1,1,0.882,0.0
AI_AGENT_COMPLIANCE_SCREENER,1,1,0.584,58.0
SOCIAL_PREDICTION_POOL,1,1,0.0,139.0
SOCIAL_READING_PLATFORM,1,1,0.518,17.0
SOCIAL_SAVINGS_PLATFORM,1,1,0.0,12.0
AI_AGENT_COMPREHENSION_VERIFICATION,1,1,0.749,0.0
SOCIAL_TRADING_CLIENT,1,1,0.802,0.0
AI_AGENT_COMPUTATION_MARKETPLACE,1,1,0.0,27.0
SOLANA_ACCOUNT_CLEANUP_UTILITY,1,1,0.913,0.0
SOLANA_ACCOUNT_VISUALIZER,1,1,0.882,0.0
SOLANA_DATA_INDEXER,1,1,0.779,0.0
SOLANA_DEBUGGER,1,1,0.0,67.0
SOLANA_DEBUGGING_PLATFORM,1,1,0.0,67.0
SOLANA_DEV_TESTING_TOOL,1,1,0.146,27.0
SOLANA_PAYMENT_TERMINAL,1,1,0.758,0.0
SOLANA_TRANSACTION_ANALYZER,1,1,0.0,67.0
AI_AGENT_COORDINATION_LAYER,1,1,0.232,19.0
SOVEREIGN_CREATOR_PROTOCOL,1,1,0.832,0.0
SPORTS_MANAGEMENT_SIMULATION_GAME,1,1,0.658,167.0
SPORTS_PERFORMANCE_MONITORING_PLATFORM,1,1,0.644,0.0
SPORTS_PREDICTION_GAME,1,1,0.0,139.0
SPOT_ORDERBOOK_EXCHANGE,1,1,0.301,24.0
STABLECOIN_ACCOUNTS_PAYABLE,1,1,0.357,103.0
STABLECOIN_ECOSYSTEM_PROVIDER,1,1,0.646,108.0
STABLECOIN_ISSUANCE_PLATFORM,1,1,0.107,23.0
AI_AGENT_COORDINATION_PLATFORM,1,1,0.069,27.0
STABLECOIN_PAYMENT_INBOX,1,1,0.803,0.0
AI_AGENT_DATA_INFRASTRUCTURE,1,1,0.66,0.0
STABLECOIN_PAYMENT_STACK,1,1,0.874,0.0
STABLECOIN_PORTFOLIO_MANAGER,1,1,0.0,77.0
STABLECOIN_REMITTANCE_PLATFORM,1,1,0.0,24.0
STABLECOIN_REMITTANCE_ROUTER,1,1,0.239,24.0
STABLE_REWARD_TOKEN_PLATFORM,1,1,0.832,0.0
STAGED_AI_PAYMENT_PROTOCOL,1,1,0.692,0.0
STAKED_HABIT_TRACKER,1,1,0.0,17.0
STAKING_BASED_ACCOUNTABILITY_PROTOCOL,1,1,0.0,17.0
STAKING_BASED_PRODUCTIVITY_APP,1,1,0.154,17.0
STAKING_INTERFACE,1,1,0.85,0.0
STAKING_LOTTERY,1,1,0.0,167.0
STAKING_MANAGEMENT_PLATFORM,1,1,0.944,0.0
STAKING_OPTIMIZED_DEX,1,1,0.348,24.0
STEALTH_IDENTITY_PROTOCOL,1,1,0.054,103.0
STEALTH_PAYMENT_PROTOCOL,1,1,0.0,103.0
STREAMER_CONTENT_RECOMMENDER,1,1,0.594,0.0
STREAMER_TIPPING_PLATFORM,1,1,0.0,11.0
AI_AGENT_DEBATE_PLATFORM,1,1,0.215,14.0
STRUCTURED_DEBT_PRODUCT,1,1,0.665,58.0
STRUCTURED_FEEDBACK_PLATFORM,1,1,0.582,0.0
STRUCTURED_FINANCE_PROTOCOL,1,1,0.697,58.0
STRUCTURED_FINANCIAL_PRODUCT_PROTOCOL,1,1,0.117,11.0
STRUCTURED_YIELD_PROTOCOL,1,1,0.0,10.0
SUPPLY_CHAIN_AUTOMATION_PLATFORM,1,1,0.0,14.0
SUPPLY_CHAIN_FINANCE_PLATFORM,1,1,0.904,0.0
SUPPLY_CHAIN_INTELLIGENCE_PLATFORM,1,1,0.854,0.0
SUPPLY_CHAIN_TRACEABILITY_PLATFORM,1,1,0.599,108.0
SUPPLY_CHAIN_VERIFICATION_SYSTEM,1,1,0.259,24.0
SURVIVAL_MMORPG,1,1,0.331,167.0
SYBIL_PROTECTION_SERVICE,1,1,0.0,35.0
AI_AGENT_DEPLOYMENT_AND_MANAGEMENT_PLATFORM,1,1,0.75,0.0
SYNTHETIC_INDEX_OPTIONS_PLATFORM,1,1,0.764,0.0
SYNTHETIC_LEVERAGED_ASSET,1,1,0.0,10.0
SYNTHETIC_MARKET_PLATFORM,1,1,0.151,139.0
TELEGRAM_TOKEN_TRACKER_BOT,1,1,0.802,0.0
AI_AGENT_DEVELOPMENT_FRAMEWORK,1,1,0.156,19.0
THEMATIC_PORTFOLIO_MANAGER,1,1,0.0,77.0
THREAT_DETECTION_SYSTEM,1,1,0.289,101.0
TIME_BASED_LEVERAGE_DEX,1,1,0.0,24.0
TOKENIZED_ACCESS_MARKETPLACE,1,1,0.496,37.0
TOKENIZED_AGRICULTURAL_INVESTMENT_PLATFORM,1,1,0.0,108.0
TOKENIZED_ASSET_BACKED_LENDING,1,1,0.406,58.0
TOKENIZED_ASSET_FINANCING_PLATFORM,1,1,0.0,108.0
AI_AGENT_ECONOMIC_COORDINATION,1,1,0.0,14.0
TOKENIZED_ASSET_LAUNCHPAD,1,1,0.0,37.0
AI_AGENT_ECOSYSTEM_LAYER,1,1,0.233,19.0
TOKENIZED_AUDIO_CONTENT_PLATFORM,1,1,0.234,41.0
TOKENIZED_COLLECTIBLE_MARKETPLACE,1,1,0.0,21.0
TOKENIZED_COMMODITY_PLATFORM,1,1,0.0,108.0
TOKENIZED_DEBT_PLATFORM,1,1,0.266,58.0
TOKENIZED_EDUCATIONAL_PLATFORM,1,1,0.0,37.0
TOKENIZED_EQUITY_MANAGEMENT_PLATFORM,1,1,0.238,37.0
TOKENIZED_FUND_PROTOCOL,1,1,0.913,0.0
TOKENIZED_GAMING_LAUNCHPAD,1,1,0.0,167.0
